S.No,Category,Main tag,Sub tag,Main tag 2,Sub tag 2,Main tag 2,Sub tag 2,Sub category,Sub category-2,,Title,Upload time(in yrs),Length ( min rounder to next minute),Views(In K rounded to '000s),Likes ( In K rounded to next),Singer/Narrator,Lable/Owner/YT channel,Link,Comment,,,Main tag,Sub tag,Category,Sub Category,Sub Category-2,Sub category-3,Singer,Lable
,,Krishna Kathaye,Rochak kisse,,,,,,,,"अगर हमें भगवान ने बनाया तो, भगवान को किसने बनाया? | If God created us, who created God?",,,,,,,https://www.youtube.com/watch?v=zk7rzeXLBLA&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=27,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,गरुड़ पुराण के अनुसार न नहाने वालों को क्या सज़ा मिलती है? | Purification and Ritual baths in Hinduism,,,,,,,https://www.youtube.com/watch?v=33Aw7lBQhY8&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=29,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,गाली देने वालों के लिए हिन्दू धर्म में क्या सजा बताई गई है? | Is abusing others a sin in Hinduism?,,,,,,,https://www.youtube.com/watch?v=9wYqhvvXpBQ&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=30,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,"कोई जीवित रहते हुए गरुड़ पुराण का पाठ करे, तो क्या होता है? | Secrets of Garuda Purana in Hindi",,,,,,,https://www.youtube.com/watch?v=GtJizVWPYBA&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=31,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,किस पाप के कारण अगले जन्म में मिलती है कौन सी योनि - गरुड़ पुराण | Your Sins decide your Next Rebirth,,,,,,,https://www.youtube.com/watch?v=tCLYvn-3wj0&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=32,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,श्रीकृष्ण के अनुसार मृत्यु के बाद आत्मा का क्या होता है? | What Happens when you Die?,,,,,,,https://www.youtube.com/watch?v=n2UreTpGXq8&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=57,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,भगवान् कृष्ण की कौनसी तस्वीर घर में लगाए |Importance of Lord Krishna Pictures|Vastu Tips,,,,,,,https://www.youtube.com/watch?v=NzE9wyRyUIQ,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,"श्रीकृष्ण के अनुसार प्रकृति के तीन गुण - सत्व, रजस और तमस | The 3 Gunas - Satva, Rajas & Tamas",,,,,,,https://www.youtube.com/watch?v=vY2yWI2ZY1g&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=50,,,,,,,,,,,
,,Krishna bhajan,Mantra,,,,,,stuti,,SHREE KRISHNA DHUN | CHHAYA PARIKH | SAURABH PARIKH | MALLHARY PRODUCTIONS,,,,,,,https://www.youtube.com/watch?v=MFlQ97Wxh3I,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,राधा ढूंढ रही Kisi Ne Mera Shyam Dekha ॥ Best Radhaji Bhajan By Tripty Shakya # Ambey Bhakti,,,109110,,,,https://www.youtube.com/watch?v=Ww_4XwWJsEU&list=PU5fbdgYVnVwnEcM2KnaeZ0g&index=2,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,घनश्याम तेरी बंशी पागल कर जाती है ॥ Prem Mehra || Popular Shri Krishna Bhajan # Ambey Bhakti,,,74295,,,,https://www.youtube.com/watch?v=Gg3NHkkBB1A&list=PU5fbdgYVnVwnEcM2KnaeZ0g&index=3,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,Kanha Ji Special Bhajan || Kanha Ka Didar || Hd Devotional Bhajan || Khushbu Tiwari,,,,,,,https://www.youtube.com/watch?v=4RIrxCrSZsk&list=PU5fbdgYVnVwnEcM2KnaeZ0g&index=7,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,"कृष्ण जी का धमाकेदार सांग !! श्याम तेरे प्यार में खो गई रे !! शिवानी, गोविन्द !! HD Video Song",,,,,,,https://www.youtube.com/watch?v=Dwixv127RdM&list=PU5fbdgYVnVwnEcM2KnaeZ0g&index=15,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,Kanha Barsane Mein Aa Jaiyo || HD || Full Song || Meri Murali || #Ambeybhakti,,,,,,,https://www.youtube.com/watch?v=-fKhNP_f124&list=PU5fbdgYVnVwnEcM2KnaeZ0g&index=16,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,सूर्यपुत्र कर्ण का साथ श्री कृष्ण ने क्यूँ नहीं दिया | Why Lord Krishna Chose To Be On Arjun Side,,,,,,,https://www.youtube.com/watch?v=r4o6mzByabU,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,श्री कृष्ण ने अश्वथामा के माथे की मणि क्यूँ निकाल ली थी ? Why Lord Krishna Cursed Ashwathama ?,,,,,,,https://www.youtube.com/watch?v=ZsAp5QvLETw,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,श्री कृष्ण के 5 महाप्रलयंकारी अस्त्र | Most Powerful 5 Weapons Of Shri Krishna,,,,,,,https://www.youtube.com/watch?v=NlJ9Iz1hyVc,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,श्री कृष्ण और नरकासुर का महाप्रलयंकारी युद्ध | किसकी हुई जीत | Narkasura Vs Shri Krishna Yudh,,,,,,,https://www.youtube.com/watch?v=y9IYRobcZcE,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,कृष्ण द्वारा तृणावर्त का वध | यशोदा को अपने मुख में ही दिखाया ब्रह्मांड | Krishna Leela Part 3,,,,,,,https://www.youtube.com/watch?v=5Ej666p4xrc,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,भगवान श्री कृष्ण द्वारा पूतना का वध | Putna Vadh By Krishna | Shri Krishna Leela Series Part 2,,,,,,,https://www.youtube.com/watch?v=MExAJFHhc4s,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,भगवान शिव ने सुदर्शन और विष्णु ने शूल क्यों धारण किया था | Lord Shiva & Vishnu True Unknown Story,,,,,,,https://www.youtube.com/watch?v=OWl_GGVFq3c,,,,,,,,,,,
,,Krishna Kathaye,Jeevan kanaiya,,,,,,,,भगवान श्री कृष्ण का जन्म कैसे हुआ था | Lord Krishna Birth | Krishna Janam | Krishna Leela Part 1,,,,,,,https://www.youtube.com/watch?v=HRPcwmYD_VQ,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,कृष्ण का कोई भी तर्क जब कर्ण के समक्ष सफल न हुआ | कृष्ण कर्ण कटु संवाद | Karna Vs Krishna,,,,,,,https://www.youtube.com/watch?v=GnwwN8vRtEI,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,प्रद्युम्न कितने शक्तिशली थे ? प्रद्युम्न के अस्त्र शस्त्र कौन से थे | How Powerful Was Pradyumna,,,,,,,https://www.youtube.com/watch?v=vrEINFNVOFU,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,जब क्रोधित हनुमान के लिए ‘श्रीकृष्ण’ को बनना पड़ा ‘श्रीराम’!!!,,,,,,,https://www.youtube.com/watch?v=WIwML6B_sUA,,,,,,,,,,,
,,Krishna Kathaye,Jeevan kanaiya,,,,,,,,भगवान श्री कृष्ण की मृत्यु कैसे हुई थी | How Did Lord Krishna Die | Bhagwan Krishna Death,,,,,,,https://www.youtube.com/watch?v=owadWw2u2DM,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,हिन्दू महाकाव्यों के अनुसार 10 सर्वश्रेष्ठ धनुर्धर कौन थे | Top 10 Powerful Archers In Hindu Epics,,,,,,,https://www.youtube.com/watch?v=iBMfw2qENX4,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,Arjuna Fight Karna And Ashwasena Naag | Arjun Vs Karan Naagastra | Arjun Ka Karan & Ashwasen Se Yudh,,,,,,,https://www.youtube.com/watch?v=cX4I11iBL78,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,Krishna Janmashtami (जन्माष्टमी) Special Bhajan |Govinda bolohari gopaala bolo Raadhaa ramana hari,,,,,,,https://www.youtube.com/watch?v=F5gnqTGxNTY,,,,,,,,,,,
,,Krishna Kathaye,Jeevan kanaiya,,,,,,,,कृष्ण ने क्यों किया अपने हीं कुल का विनाश | Yadavon ke Vinash ki Kahani | Hindu Rituals,,,,,,,https://www.youtube.com/watch?v=XLlKQLCDsxY,,,,,,,,,,,
,,Mandir bramadh,Mandir,,,,,,,,विश्व के 10 सबसे बड़े हिन्दू मंदिर | Top 10 Hindu Temples around the World | Hindu Rituals,,,,,,,https://www.youtube.com/watch?v=KxYfH28S6fI,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,कालयवन को नहीं मार सकते थे श्री कृष्ण तब कैसे मरा कालयवन?,,,,,,,https://www.youtube.com/watch?v=a_U9TE38IGI,,,,,,,,,,,
Song,,Krishna Astha,Vrat,,,,,,,,Krishan Katha | आज के दिन कृष्ण की यह चमत्कारी कथा सुनने से सभी मनोकामना पूर्ण हो जाती है 2021,,,,,,,https://www.youtube.com/watch?v=3LLDNsdXPkM,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,श्याम सावरे || Beautiful Krishna Bhajan || Shyam Saware || Shree Jee - Bhakti || Krishna Songs,,,,,,,https://www.youtube.com/watch?v=KS_it-vkKWs,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,नॉनस्टॉप कृष्णा भजन : Nonstop Krishna Bhajan : Beautiful Krishna Bhajan : Most Popular Krishna Songs,,,,,,,https://www.youtube.com/watch?v=rj7H_StUz0o,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,नॉनस्टॉप कृष्णा भजन : बहुत सूंदर कृष्णा भजन : श्री कृष्णा भजन : Non Stop Krishna Bhajan : Bhajan,,,,,,,https://www.youtube.com/watch?v=q7qPahVEnVM,,,,,,,,,,,
,,Krishna Kathaye,Jeevan kanaiya,,,,,,,,श्री राधा रानी का एक बार नाम लेने की कीमत || Radha | Lord Krishna | Hindu Mythology,,,,,,,https://www.youtube.com/watch?v=OZyioV5ppLE,,,,,,,,,,,
,,Krishna Kathaye,Jeevan kanaiya,,,,,,,,जाने कौन थी राधा की सखी विशाखा || Know who was Radha's friend Vishakha,,,,,,,https://www.youtube.com/watch?v=3ZeNTDrmV7Y,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,मृत्यु की उत्पत्ति कैसे हुई? How did death originate,,,,,,,https://www.youtube.com/watch?v=uTZWQyUqzFw,,,,,,,,,,,
,,Krishna Kathaye,Jeevan kanaiya,,,,,,,,श्रीकृष्‍ण राधा की सखी ललिता के 7 रहस्य Secrets of Sri Krishna Radha's friend Lalita,,,,,,,https://www.youtube.com/watch?v=w3-BmPudpRg,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,जब कृष्ण ने ब्रह्मचारी के रूप में भिक्षा माँगी,,,,,,,https://www.youtube.com/watch?v=fI5XlnR0KGs,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,भागवत में राधा जी का नाम क्यों नहीं है ? #shrimad bhagwat katha,,,,,,,https://www.youtube.com/watch?v=J9mYH7PDgkw,,,,,,,,,,,
,song,Krishna bhajan,Bhajan,,,,,,,,सांवला सलोना | SAWLA SALONA | LATEST KRISHNA BHAJAN | VERY BEAUTIFUL SONG | #SpiritualMantra,,,,,,,https://www.youtube.com/watch?v=fZWbEI4s_00,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,#Shorts : GOVIND BOLO HARI GOPAL BOLO { गोविंद बोलो हरि गोपाल बोलो } POPULAR KRISHNA BHAJAN,,,,,,,https://www.youtube.com/watch?v=CJ5wng5Nkio,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,#Shorts : ACHYUTAM KESHAVAM KRISHNA DAMODARAM { अच्युतम केशवं कृष्ण दामोदरं } POPULAR KRISHNA BHAJAN,,,,,,,https://www.youtube.com/watch?v=ERjNqAtp_IE,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,SHREE BANKE BIHARI रे दूर करो दुख मेरा | LATEST KRISHNA BHAJAN | SHYAM SONG,,,,,,,https://www.youtube.com/watch?v=isKuivPsW-M,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,SHYAM TERI BANSI NEW VERSION SONG | KRISHNA BHAJAN | VERY BEAUTIFUL SONG | #SpiritualMantra,,,,,,,https://www.youtube.com/watch?v=JNE-Io2zch4,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,SRI RADHA SAHASRANAMA STOTRAM || KRISHNA BHAJAN | The Thousand Names of Sri Radha #SpiritualMantra,,,,,,,https://www.youtube.com/watch?v=7b5ssEqsbkA,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,Famous Powerful Gayatri Mantra 108 Times | Om Bhur Bhuva Swaha | गायत्री मंत्र | ओम भूर भुवा स्वाहा,,,,,,,https://www.youtube.com/c/spiritualmantra/videos,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,"BOLO RADHE RADHE, JAI SHRI RADHE RADHE | KRISHNA BHAJANS | VERY BEAUTIFUL SONG || #SpiritualMantra",,,,,,,https://www.youtube.com/watch?v=8r1JD1bMmO8,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,मनमोहन की मुरली बाजे | MANMOHAN KI MURLI BAJE | VERY BEAUTIFUL SONG - NEW KRISHNA BHAJAN 2021,,,,,,,https://www.youtube.com/watch?v=-I9jJ0tc0bI,,,,,,,,,,,
,,Krishna bhajan,Mantra,,,,,,,,THUMAK CHALAT RAMCHANDRA BHAJAN | Shri Ram Bhajan | #SpiritualMantra,,,,,,,https://www.youtube.com/watch?v=OV27DnLW3T8,,,,,,,,,,,
,,Krishna bhajan,Mantra,,,,,,,,GOVINDA HARE GOPALA HARE | KRISHNA BHAJAN | #SpiritualMantra,,,,,,,https://www.youtube.com/watch?v=GAkgIl25PBw,,,,,,,,,,,
,,Krishna bhajan,Mantra,,,,,,,,देना हो तो दीजिये जनम जनम का साथ | Dena Ho To Dijiye | Krishna Bhajan | कृष्ण भजन | #SpiritualMantra,,,,,,,https://www.youtube.com/watch?v=J2VyjYiZca4,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,बुधवार भक्ति | श्री कृष्ण चालीसा | KRISHNA CHALISA by Swati Gurao | KRISHNA BHAJAN | कृष्ण जी के भजन,,,,,,,https://www.youtube.com/watch?v=os2Oqvw1MK8,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,Top 14 Shri Ram Bhajans | Ram Navami Songs | नॉनस्टॉप राम जी के भजन || Nonstop Ram Ji Ke Bhajan,,,,,,,https://www.youtube.com/watch?v=CvMqQzwb-iA,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,#Shorts​ श्री राम चंद्र कृपालु भजमन Shri Ram Chandra Kripalu | Ram Navami Song | श्री राम जी के भजन,,,,,,,https://www.youtube.com/watch?v=fsc5sYWPPd4,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,#Shorts - HARE KRISHNA HARE RAMA MANTRAS | हरे कृष्ण हरे राम | KRISHNA BHAJAN | VERY BEAUTIFUL SONG,,,,,,,https://www.youtube.com/watch?v=PKTtM1FUM4U,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,#Shorts - जय जय राम कृष्ण हरि | Jai Jai Ram Krishna Hari | RAM NAVAMI SPECIAL BHAJAN,,,,,,,https://www.youtube.com/watch?v=p26_3wc6LGg,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,#Shorts​ | Raghupati Raghav Raja Ram | Sita Ram Sita Ram Bhaj Pyare Tu Sita Ram | Sita Ram Bhajan,,,,,,,https://www.youtube.com/watch?v=5uT5fk3r4RM,,,,,,,,,,,
,,Krishna bhajan,Mantra,,,,,,,,SHRI RAM RAKSHA STOTRA (श्री राम रक्षा स्तोत्र) WITH LYRICS | RAM BHAJAN | RAM NAVAMI SPECIAL BHAJAN,,,,,,,https://www.youtube.com/watch?v=byIMI_x3kIQ,,,,,,,,,,,
,,Krishna bhajan,Mantra,,,,,,,,HOLI KHELAT HAI NANDLAL | HOLI SPECIAL NEW SONG 2021 | होली खेलत है नंदलाल | KRISHAN JI HOLI BHAJAN,,,,,,,https://www.youtube.com/watch?v=URG0k2UnEss,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,"VANAMALI VASUDEVA MANAMOHANA RADHARAMANA- वनमाली वासुदेवा मनमोहन राधारमण | KRISHNA BHAJAN, कृष्ण भजन",,,,,,,https://www.youtube.com/watch?v=IoKcdPD-dTY,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,BARSE BADARIYA SAWAN KI || KRISHNA BHAJAN || MEERA BAI SONG,,,,,,,https://www.youtube.com/watch?v=ijRvftLNt3o,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,MAIYA SE KAH DUNGI MAI KANHA || VERY BEAUTIFUL SONG || KRISHNA BHAJAN,,,,,,,https://www.youtube.com/watch?v=MUhdF5dqdjE,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,10 NON STOP BEST RADHA KRISHNA BHAJANS || RADHE SHYAM KE GANE || SHRI KRISHNA SONGS 2021,,,,,,,https://www.youtube.com/watch?v=xDYTKQc9Gr8,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,Kanha Ki Hoke | NEW Radha Krishna Songs 2021 | कृष्ण भजन | Krishna Bhajan | Very Beautiful Song,,,,,,,https://www.youtube.com/watch?v=Ltcznc-LQAo,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,"EXCELLENT SONG OF LORD KRISHNA BHAJAN, VERY BEAUTIFUL SONG",,,,,,,https://www.youtube.com/watch?v=bpvWOUgWEhI,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,"Jag Mein Sundar Hain Do Naam Chahe Krishna Kaho Ya Ram Bolo Ram, Ram, Ram Bolo Shyam, Shyam, Shyam",,,,,,,https://www.youtube.com/watch?v=lVwweDAGjqQ,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,"NON STOP BEST KRISHNA BHAJANS 2021, Latest Krishna Bhajan 2021 | New Songs",,,,,,,https://www.youtube.com/watch?v=4cqZ6sKofz0,,,,,,,,,,,
,,Krishna bhajan,Bhajan,,,,,,,,HARE KRISHNA HARE RAMA| POPULAR KRISHNA BHAJAN,,,,,,,https://www.youtube.com/watch?v=e5NUUiTxKmM,,,,,,,,,,,
,Random facts,Krishna Kathaye,Rochak kisse,,,,,,,,उस रात श्री कृष्ण के सारे तर्क कर्ण पर विफल हो गए थे,,,,,,,https://www.youtube.com/watch?v=-oYsYUt_xBk,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,दिव्यास्त्र चलाने वाले महान धनुष किसने और कैसे बनाए,,,,,,,https://www.youtube.com/watch?v=EXPalX86yCU,,,,,,,,,,,
